ds,yhat,yhat_lower,yhat_upper
2015-06-28,852686.869679825,705378.4316277317,984755.62655682
2015-06-29,644097.6496753856,498896.7024581593,794290.6909832574
2015-06-30,598067.6305483046,455117.0622431251,738061.0521241067
2015-07-01,623215.7937504881,477675.0528717969,758169.2713368246
2015-07-02,536932.8732805199,388107.3702676321,665627.9533165117
2015-07-03,613262.0325237337,472662.19269635354,768001.767264281
2015-07-04,806069.5335501138,669618.2096388323,944049.46564601
2015-07-05,862263.5063556383,722272.9358737136,1004171.9206404145
2015-07-06,654753.7997681118,508575.6114326719,780487.6400085512
2015-07-07,609769.9951295591,468736.6442271057,748553.5280789199
2015-07-08,635893.2263341851,495585.7621632808,777355.7755877641
2015-07-09,550475.2464097983,424712.0234212543,691411.6475106889
2015-07-10,627520.1921513927,484407.72856534895,767614.267059664
2015-07-11,820856.4088437135,679887.6887293602,956501.1427011188
2015-07-12,877356.4093034532,728791.7120493052,1021198.8985326088
2015-07-13,669897.9136811554,532742.1707706378,799510.1913936986
2015-07-14,624683.0144090885,488617.6803588098,776799.2136159766
2015-07-15,650271.0729989765,510811.80161333765,784844.6989187349
2015-07-16,563998.7525626358,433523.66957123677,705646.7617430148
2015-07-17,639862.6042185859,508770.8012428009,777935.7376462624
2015-07-18,831691.538099978,689857.3926519742,968139.5880497375
2015-07-19,886367.2270117743,744418.5688562613,1027615.1283327364
2015-07-20,676785.3678391735,533583.9849625807,823468.1599488357
2015-07-21,629174.829790923,481709.39805803157,773756.904392115
2015-07-22,652130.2875370947,514605.1719304838,789539.2722545627
2015-07-23,563031.7415177412,437097.5004930025,713732.7335816342
2015-07-24,635926.3493263118,500825.9340197761,767441.8270196979
2015-07-25,824699.9119468499,679717.7302776536,963598.625589351
2015-07-26,876296.0830994525,736216.2585723359,1015072.3582030782
2015-07-27,663676.2536963244,529336.5896058615,796946.0225827454
2015-07-28,613137.1734905712,474338.1464832138,762085.9380603959
2015-07-29,633341.9461976659,492038.4816160103,775740.2269870891
2015-07-30,541737.8428215729,399433.59993202955,685549.1258146648
2015-07-31,612436.402640295,472356.44334220956,752750.7222094807
2015-08-01,799383.2129734664,654715.6547657878,941459.0842192069
2015-08-02,849575.4837926086,711239.9436032732,990346.0599452602
2015-08-03,636020.4160712584,508552.6766624301,780093.7500751677
2015-08-04,585051.4705116007,451569.1529062173,731329.9320975781
2015-08-05,605358.2138472574,470575.8178559754,737838.9104145786
2015-08-06,514403.22344932565,374885.9761974461,648358.2150573733
2015-08-07,586301.549628586,450157.13335730275,724208.2007312471
2015-08-08,774990.1496726008,631700.0741331304,912717.3778365434
2015-08-09,827445.4247768335,685917.26673332,963492.4467575112
2015-08-10,616641.8654755381,482302.08887396124,760899.5546278541
2015-08-11,568868.9102000629,431934.05299393233,708323.4157053394
2015-08-12,592761.6833609145,451854.4067532834,729733.1636171773
2015-08-13,505719.0742324244,366294.2112404063,641348.2462087922
2015-08-14,581784.6283960692,438792.67351890437,712910.5616418567
2015-08-15,774817.6306115185,639440.7695347698,909971.6761402142
2015-08-16,831712.468470739,684656.7390915415,970887.7853510719
2015-08-17,625359.2351243859,486016.8592286928,764249.1872836346
2015-08-18,581962.6241473134,445435.2982135929,727585.5815936519
2015-08-19,610074.7285549119,471066.8616195189,751767.7157879384
2015-08-20,527015.1495766833,390455.1573077753,672017.633853267
2015-08-21,606753.8315408189,467908.3354719553,759083.9568099147
2015-08-22,803083.9482006953,666024.8832493935,935065.1138259718
2015-08-23,862842.8797424379,726243.0918232661,996788.7940172271
2015-08-24,658874.1935259935,516029.30205424904,800032.4474736693
2015-08-25,617347.6426208401,473725.4639739818,757681.6849660439
2015-08-26,646792.762538812,506882.3693851066,795521.5797527541
2015-08-27,564519.4485521767,422276.60751172167,698032.5451758268
2015-08-28,644500.9158295232,505808.07798729744,781240.7906032605
2015-08-29,840546.3632184467,685768.8940918148,977034.4925285148
2015-08-30,899521.3852031213,764128.710596588,1038886.3266237812
2015-08-31,694205.8723382698,555848.4768684326,825611.9684742978
2015-09-01,650922.377531463,505359.17395425745,793972.1750195548
2015-09-02,678258.6838964493,546421.5117367745,822159.2690934526
2015-09-03,593589.8753769065,451921.41125858115,732140.4435321684
2015-09-04,670959.4211649318,514145.991464753,806940.7849758441
2015-09-05,864249.8356160193,719988.6104648985,998812.1286598545
2015-09-06,920401.0151597555,771091.0842300373,1059525.8488850123
2015-09-07,712369.2395131616,583989.2319994076,851987.2273446808
2015-09-08,666443.935437075,532299.2470291564,799336.0195720909
2015-09-09,691277.8751719189,550316.5302780479,832320.1035795572
2015-09-10,604304.2886277866,458528.6729548208,757844.7159058646
2015-09-11,679616.3904333535,539092.373230067,812255.5935973873
2015-09-12,871136.7408613522,736084.6987194371,1011933.4674366749
2015-09-13,925834.5798462766,784794.8630084024,1064544.5722377512
2015-09-14,716684.1505326303,572270.9670241796,844289.1066163301
2015-09-15,669981.130304473,527517.0988989638,807744.7184107337
2015-09-16,694372.8510243946,559759.8789322803,836630.9258189959
2015-09-17,607275.7867466434,475253.1071933181,746925.8302045667
2015-09-18,682755.7987143066,551253.8227642468,821948.7955216187
2015-09-19,874698.5351971317,744859.3956358951,1024962.2084009126
2015-09-20,930028.0942800522,787900.7926987996,1080201.184678364
2015-09-21,721666.9262148103,573543.2175815318,871245.659062101
2015-09-22,675854.045795532,545880.8194997503,813475.143698248
2015-09-23,701177.1827604602,564059.04417747,828155.2000360156
2015-09-24,614992.2900229765,470824.2148217929,749590.2081166364
2015-09-25,691305.8380903581,542673.5916205334,829218.1223707369
2015-09-26,883947.2305588268,737196.1699632533,1016039.9613535533
2015-09-27,939789.3868072135,801960.8742097736,1085630.6801841585
2015-09-28,731710.4089999541,596807.5317287553,871189.5305122113
2015-09-29,685913.3486871144,533232.7428174553,813010.4025457449
2015-09-30,710959.6517980121,577814.3160892982,855983.1404167662
2015-10-01,624189.6601287274,490049.3547907752,761010.2030788792
2015-10-02,699605.5647929591,561075.2647947241,841478.7538966582
2015-10-03,891044.1234932505,752729.2494479711,1025045.9214043304
2015-10-04,945397.1753480774,809679.8517315655,1080097.3072061106
2015-10-05,735572.8690859614,597482.7786689748,874950.1869922538
2015-10-06,687814.629866036,562176.2961330834,833986.7963046333
2015-10-07,710733.4645075689,578665.3456846948,861134.4492708633
2015-10-08,621727.0147800033,485335.29185781616,762056.9451069694
2015-10-09,694860.7954346304,562593.281375018,833865.0666904534
2015-10-10,884038.9786269767,748870.0082526522,1016741.1311096126
2015-10-11,936222.8153926615,787378.9082264457,1066355.209676667
2015-10-12,724389.6724737961,583606.89452011,866220.2380653191
2015-10-13,674849.7759403285,535077.769174457,816157.3355988004
2015-10-14,696276.3293906975,562095.942802115,839092.5633374111
2015-10-15,606122.4841552238,462710.250813857,742482.9112876866
2015-10-16,678500.6637264721,530919.0832756696,816094.4171524154
2015-10-17,867351.6653786262,726756.1026332059,1001348.7921657597
2015-10-18,919661.6848725715,782817.0879182488,1056833.5577075093
2015-10-19,708420.2899511382,570069.3423352138,855297.5686909127
2015-10-20,659936.4721596079,522213.6539236475,803204.0425796083
2015-10-21,682868.4722953751,537529.9473312552,827360.1357960505
2015-10-22,594640.872901577,454403.5615088741,731331.1143726684
2015-10-23,669324.4638588873,532366.3146893787,812744.6060906994
2015-10-24,860653.3199807322,713254.7991478831,1004321.881276439
2015-10-25,915702.0928590544,774294.1581192181,1055909.9937764723
2015-10-26,707386.7551868911,561814.2247741041,843300.1192188214
2015-10-27,661935.6377323333,530271.5280647038,801422.068729386
2015-10-28,687921.5230108581,547198.592565728,835638.1677447613
2015-10-29,602681.2020228734,464467.2577118305,735844.4221514809
2015-10-30,680197.9307806095,545691.3248402576,827391.7104461376
2015-10-31,874274.1267303907,729002.4280628155,1001889.1580791222
2015-11-01,931752.3529173571,785337.4139340968,1068160.1694188188
2015-11-02,725477.5050369923,584832.3128978387,858981.1678190505
2015-11-03,681617.2108254882,543448.6597196935,830543.7713831571
2015-11-04,708696.0108934646,565500.023414045,847122.564203804
2015-11-05,624016.6856561413,473237.48626772733,748256.6967778224
2015-11-06,701544.106807155,557517.8412929163,835269.9090243552
2015-11-07,895078.9049685899,758124.169032185,1034290.0618213081
2015-11-08,951478.964213375,820440.9178511982,1086209.7000296742
2015-11-09,743621.6340188144,605340.6765654781,886011.3016623921
2015-11-10,697723.6569741195,558141.6700512617,828609.9338086328
2015-11-11,722374.3842107286,582280.8078129059,857298.8889310113
2015-11-12,634955.6601548594,496468.18062301574,789693.0668175125
2015-11-13,709523.7858657918,566513.986476006,846366.1740487694
2015-11-14,899980.8965624676,752225.470644825,1034538.9281387338
2015-11-15,953293.8201460091,817515.0414778175,1108512.936288459
2015-11-16,742453.3741122002,605198.8847143127,881565.7185714383
2015-11-17,693791.1750161948,548284.3048726763,819814.7775099173
2015-11-18,716009.6153212831,569585.3771225456,844153.7056386177
2015-11-19,626598.4768685381,496578.6326885509,764842.9003351084
2015-11-20,699713.6803082803,563962.9257734459,839679.5499820318
2015-11-21,889345.5960939082,751888.6093707427,1011801.3467857514
2015-11-22,942535.0713063609,803884.96551411,1078484.2731636886
2015-11-23,732330.2121201011,587573.4279920576,871323.9219973517
2015-11-24,685101.071158874,530939.0847391771,814563.0185365571
2015-11-25,709567.9600811492,573370.6643263237,851464.5403603448
2015-11-26,623216.9107181235,488858.8912773543,750979.323713248
2015-11-27,700177.8250544972,567289.1080719625,832833.3751829366
2015-11-28,894392.7662458334,760406.0990078824,1031238.9892478114
2015-11-29,952832.5562073085,803916.770519694,1090962.745857104
2015-11-30,748454.7150998986,614713.629084133,890835.857177318
2015-12-01,707519.8715804009,574100.0986379682,846803.1692767468
2015-12-02,738622.3283224258,581820.8334002983,870609.4099046943
2015-12-03,659108.2555826282,525415.0178377832,810622.59261275
2015-12-04,742956.9890780565,605534.5099116445,875256.8745280039
2015-12-05,943952.8084359209,810058.6490036836,1078968.6670389904
2015-12-06,1008905.2758400665,871992.478222814,1144960.492106015
2015-12-07,810611.0765124555,649847.7705960778,951588.9403848094
2015-12-08,775174.3908793061,630396.2368608677,916525.2319452921
2015-12-09,811041.3811832058,672776.8048691343,941900.7243987859
2015-12-10,735422.163532701,594812.1335958743,880907.6332683185
2015-12-11,822175.6425668069,675024.178690188,961666.8485411934
2015-12-12,1024984.4912459613,888252.5038118818,1165806.9638068809
2015-12-13,1090578.2695501933,955903.7776763191,1239847.5749210713
2015-12-14,891697.5480923567,754946.2096181047,1045485.8340835847
2015-12-15,854416.0031980618,709266.4318750992,990071.4922977849
2015-12-16,887176.0169733119,744286.7414925356,1035054.0155845642
2015-12-17,807098.0818235347,674809.9925863623,952556.8031912432
2015-12-18,888204.5581874925,750548.5019076895,1024018.8022564882
2015-12-19,1084254.689912257,937216.3381113665,1232953.2100751253
2015-12-20,1142079.265653718,1003646.2857576618,1285531.9293747249
2015-12-21,934542.6369702717,794038.2702364951,1069562.412848285
2015-12-22,887862.1469304572,748885.8512319366,1031461.6026293879
2015-12-23,910640.566942848,782071.1970703271,1048456.2487401214
2015-12-24,820284.9563032264,678395.1035777493,959459.6883044604
2015-12-26,1076394.952685596,940790.5105557783,1210236.449302497
2015-12-27,1123827.057056714,991342.9371375361,1277364.7039516503
2015-12-28,906233.186010801,765145.3167354917,1033329.225135406
2015-12-29,850008.0894483596,705284.9954014237,989724.6119155708
2015-12-30,863920.1947879797,727586.9324158215,1000996.7313186204
2015-12-31,765526.7279251709,624781.6218358268,901776.0608041411
2016-01-01,829051.0888139763,693743.116534518,965437.7288552455
2016-01-02,1008549.9444295774,854867.849554712,1150196.8503280827
2016-01-03,1051128.2243960488,915797.5890457856,1190612.820654943
2016-01-04,829895.0831445345,681674.2390505659,963020.0892450797
2016-01-05,771277.994266357,630198.5316442446,914434.7624298963
2016-01-06,784050.7058202898,639166.8503258072,914328.8930947758
2016-01-07,685748.5801603824,547572.4647760416,818540.9332843202
2016-01-08,750546.8507559723,605537.2054976202,890800.9331269085
2016-01-09,932429.2326630751,782241.8923151803,1071922.6174865346
2016-01-10,978405.0295442112,841856.0360063339,1112398.5655850782
2016-01-11,761467.7435611939,630751.4342590028,904088.4575128348
2016-01-12,707912.2827436675,568690.3110145781,843844.3456169036
2016-01-13,726366.4118473601,586211.9257284041,853717.7049261249
2016-01-14,634209.8781514869,503358.06280187104,769433.6625297063
2016-01-15,705456.6455892053,564004.6605825203,847162.8309309431
2016-01-16,893927.5705078774,747821.4830017135,1027515.5262548301
2016-01-17,946471.5570351132,811366.1925308546,1086452.5806140876
2016-01-18,735928.094699134,617654.4081013846,875745.3201791678
2016-01-19,688448.1731598327,550746.7748690445,829550.9865292055
2016-01-20,712529.1269070075,565362.5480177378,841243.7668043412
2016-01-21,625436.7571854056,486676.1766439572,773398.8790768385
2016-01-22,701090.0915047926,550158.1140308074,843936.2655438831
2016-01-23,893236.0539909673,758144.4981173497,1046823.2348425458
2016-01-24,948672.0390145426,813852.6373498386,1107822.2852531467
2016-01-25,740209.2607895859,595948.0786111079,884311.5424451802
2016-01-26,693993.8600992535,561519.7606421007,846420.0091844982
2016-01-27,718541.3238105405,580465.0811461295,857276.732614659
2016-01-28,631157.583487862,488173.9296061632,769130.0098891772
2016-01-29,705822.1881659512,564222.3996702585,852832.4859845241
2016-01-30,896360.8737773177,758246.5183098691,1023184.1825061552
2016-01-31,949665.5840311162,805582.9204987499,1090366.6111686337
2016-02-01,738654.889097556,607955.0999601965,878517.317041078
2016-02-02,689591.8661839402,558208.3210330901,827872.5018003915
2016-02-03,711115.0874830463,571777.9086885251,848091.2006784062
2016-02-04,620656.1761112433,478998.3090160614,758818.7253305628
2016-02-05,692319.4212462575,541947.7110949453,831557.8003473213
2016-02-06,880050.8704062429,735895.3204175661,1005233.6280523821
2016-02-07,930855.0458015001,795466.9666608694,1057158.585884926
2016-02-08,717752.3175503484,575590.9545012531,857583.1294443798
2016-02-09,667094.0762431324,533250.8623961004,809887.9591139795
2016-02-10,687536.7498360218,546442.5040260062,824989.1941414528
2016-02-11,596621.5266692883,465957.55783817393,744304.0150550661
2016-02-12,668488.6302141539,528247.0094949235,810389.388543244
2016-02-13,857100.2818820409,713421.6216478904,991870.0428078462
2016-02-14,909457.1687784899,767246.0402678073,1047838.024075379
2016-02-15,698556.117572753,545024.5041931485,842309.5685442195
2016-02-16,650706.1016004189,511527.44432655175,789787.8487507825
2016-02-17,674558.2654925791,538031.2782256082,815128.5073968446
2016-02-18,587523.4417180145,449151.90869135375,728651.6477841052
2016-02-19,663652.638938144,525242.1805149245,807621.0429090898
2016-02-20,856807.8843304213,712447.9822196646,998841.3500075827
2016-02-21,913881.5078268405,772251.5770611473,1052900.1595946732
2016-02-22,707756.8207574445,566870.6698801363,861097.9359720482
2016-02-23,664627.2322124232,532647.8828397694,802173.974287696
2016-02-24,693029.4019226196,548608.8987396184,836888.4977108454
2016-02-25,610263.8191863684,467298.4906547011,752065.5332381243
2016-02-26,690278.2058714898,552044.0779695668,829234.4634276999
2016-02-27,886841.0489150442,746935.0713069243,1027883.3742133429
2016-02-28,946763.2807160922,802777.5879455123,1084612.5132292227
2016-02-29,742860.9993494164,619384.4373854385,883509.1859314971
2016-03-01,701276.221850947,563012.4487135445,841701.5263526612
2016-03-02,730511.2310422921,593440.9364306324,866671.2634562674
2016-03-03,647849.8797003978,498942.1821469004,790971.7363805406
2016-03-04,727241.2374960427,586965.204288703,881215.6122299382
2016-03-05,922472.8868052063,778881.7142139709,1062584.8915691783
2016-03-06,980391.8995144049,842279.8665156795,1115788.0555988883
2016-03-07,773866.41296253,632962.1195059762,913868.116582784
2016-03-08,729104.8360432662,606333.4543224635,868072.9429237433
2016-03-09,754688.2940637578,616606.0511582779,894513.0919577822
2016-03-10,667989.7331461755,535141.9044648872,802712.0848714227
2016-03-11,743055.1337320311,605968.9102218617,883434.223354015
2016-03-12,933774.2086866348,804118.3688741523,1069746.1559879812
2016-03-13,987098.6908066332,849041.0025203277,1123423.4648052813
2016-03-14,776001.2017458623,645588.390291658,907450.81194911
2016-03-15,726791.8064239151,582471.0147209322,867747.2519368628
2016-03-16,748147.9317120434,616520.1642570997,897757.1601380416
2016-03-17,657531.1356368217,513607.7066950927,793450.5763970456
2016-03-18,729066.2356731354,591764.2238110476,872505.9539907989
2016-03-19,916710.2226621008,772858.7114935819,1057297.2561894208
2016-03-20,967469.106964636,836842.8238704118,1116264.3881583419
2016-03-21,754355.7204456534,620635.1499500604,894625.6351083546
2016-03-22,703705.5990676353,553174.3712855814,843436.4239227723
2016-03-23,724206.6342979189,586042.8550890516,869371.3095808391
2016-03-24,633315.9777277503,504412.3044339813,766161.6126641146
2016-03-25,705139.6945810828,555926.3308155092,837633.9333768043
2016-03-26,893602.5693396525,757753.9610655023,1032617.1444708367
2016-03-27,945666.1771965473,809911.7279966257,1084738.2271855432
2016-03-28,734288.2036157056,597122.4044907764,883797.3345479524
2016-03-29,685740.0883101262,544186.5542525834,831983.6736784149
2016-03-30,708638.627803079,573052.9369031965,846658.0824613216
2016-03-31,620364.9629566394,481384.3208153131,771470.0915705969
2016-04-01,694946.386884464,551576.1345332022,834198.4225503167
2016-04-02,886228.3157214696,740987.9048070648,1020463.5565353163
2016-04-03,941094.4743264271,799033.7273245252,1079154.11277659
2016-04-04,732428.2330809018,589888.9623591527,873454.2378942725
2016-04-05,686432.0987699215,547395.5238144015,815457.2137050552
2016-04-06,711660.9683474208,574255.9759420931,836088.1336940215
2016-04-07,625442.5219251644,478913.5547134567,764953.0841715584
2016-04-08,701760.1609459335,561983.6560041086,836420.4031335933
2016-04-09,894425.8110466872,756965.8862660587,1032444.1245432794
2016-04-10,950300.6298989705,807522.4349725732,1089779.2937314727
2016-04-11,742256.5409575615,598946.2562969497,885749.6825921909
2016-04-12,696495.6216194774,558062.6125777252,832241.3674649594
2016-04-13,721582.9466769171,591568.4250643041,856702.0469885397
2016-04-14,634866.2952516743,502270.91018695064,771329.6298591117
2016-04-15,710358.1536530722,577486.6585493985,849976.0932662112
2016-04-16,901907.36851617,755722.5356978463,1043120.1528921506
2016-04-17,956418.5304358014,819045.6448975932,1100498.8049379827
2016-04-18,746812.0527155974,607340.9955774667,886066.24536527
2016-04-19,699342.0198022972,562490.948216689,838733.938159229
2016-04-20,722627.4533058439,581026.0103965079,855669.2904770153
2016-04-21,634070.450364809,498839.7875745056,774696.6569197751
2016-04-22,707736.6715323046,560162.6114987768,847748.5483922121
2016-04-23,897525.5741936642,752254.1828882901,1038509.1812109422
2016-04-24,950388.5091362572,808901.3765458054,1091882.1110554524
2016-04-25,739287.6770632883,608916.8033683563,871305.6080650545
2016-04-26,690513.0457732957,550646.8946203693,830452.7880269681
2016-04-27,712712.8954100843,570275.5521051923,847648.0544445718
2016-04-28,623311.459043235,497342.07749442506,764896.1084414185
2016-04-29,696389.1410784692,564525.4729363697,840243.4379903411
2016-04-30,885852.7077372123,747852.8783088964,1019283.4622289144
2016-05-01,938653.5586329815,795982.6595073132,1074674.4334905809
2016-05-02,727747.0613139728,593254.977134515,870091.0674251714
2016-05-03,679410.0289173763,544929.5050046111,817898.373171763
2016-05-04,702271.9829327858,568431.4323175508,850164.3206987698
2016-05-05,613733.6390519715,465781.54889506067,760034.0279731158
2016-05-06,687848.0665151692,542282.2869791498,826443.0743100713
2016-05-07,878491.8813780618,737042.83603713,1018698.8714056412
2016-05-08,932584.5483629392,791023.309881773,1082751.299426654
2016-05-09,723048.739323635,584761.0322347797,871554.0204194741
2016-05-10,676128.796282091,534659.0946733628,808045.2158546505
2016-05-11,700422.911432907,561930.0261329737,835703.1752433897
2016-05-12,613302.43600637,476585.03587605694,754529.4006092896
2016-05-13,688793.7465253581,556339.0581034311,829901.917982268
2016-05-14,880750.0118413521,738539.68134414,1024956.1424432725
2016-05-15,936070.9237656245,788329.7593118087,1071891.2830819702
2016-05-16,727663.3329520379,595037.4075299865,870908.8731015581
2016-05-17,681759.8370566233,540367.196212324,820525.9205401477
2016-05-18,706950.9379939004,566518.0618890143,848257.1104513837
2016-05-19,620604.189578728,491314.017983357,762248.9314386277
2016-05-20,696745.7780171986,560793.8809973963,836228.0879940577
2016-05-21,889231.8964191373,754197.2014517564,1024836.796713568
2016-05-22,944967.9970793201,807595.676085029,1085193.3458394508
2016-05-23,736868.886404747,595827.7808069214,875123.47684172
2016-05-24,691176.7341042951,551135.039055714,829607.5074987522
2016-05-25,716492.6385348167,580741.1798657527,857519.3044243567
2016-05-26,630195.1940706425,489202.51554896584,768619.7662930274
2016-05-27,706321.5260925279,560077.4541440972,838476.8139461618
2016-05-28,898738.1762856179,763143.3982501262,1035263.8676579188
2016-05-29,954359.9391304182,810970.3592887332,1091685.014367931
2016-05-30,746109.6299826477,613299.419928956,875565.1354699522
2016-05-31,700235.8664195075,559528.5122254528,845272.7817338157
2016-06-01,725344.5109988442,589970.4255162291,861850.9194135487
2016-06-02,638817.222965633,502373.6247857038,776690.9904584072
2016-06-03,714692.5817138882,578802.2390765278,848157.2303354426
2016-06-04,906837.1569920786,766944.4741719767,1045329.7764980925
2016-06-05,962164.6164348035,832739.670916351,1098306.8663045254
2016-06-06,753595.835043025,608673.6689530595,886970.9090939064
2016-06-07,707377.0709803677,564106.9225288582,842315.7098516582
2016-06-08,732111.8357236759,604953.7895866982,864489.9771221319
2016-06-09,645179.8845963681,495654.17433936923,782691.1088792088
2016-06-10,720618.7684007874,588826.0767661685,875382.606828671
2016-06-11,912295.2992745658,770959.5528095339,1040478.5887710637
2016-06-12,967125.0006260682,830848.4346447372,1088170.232453284
2016-06-13,758032.4869708016,614816.806198353,885291.6140514904
2016-06-14,711269.8219422946,572514.3588568285,848084.3607754316
2016-06-15,735448.4697957765,598761.9155882142,872852.2857885212
2016-06-16,647958.2576136222,509294.0964889402,786915.6740727655
2016-06-17,722848.7844519005,587911.1029209611,855330.4806304552
2016-06-18,914000.6306529072,771266.1925128587,1051571.3713968007
2016-06-19,968344.441957252,821386.2607732279,1112140.9030097672
2016-06-20,758820.8436235114,617687.3190872623,901351.259041418
2016-06-21,711698.2465760034,580904.3047443443,845990.8119748314
2016-06-22,735604.1786034172,591292.4534632372,878554.289962264
2016-06-23,647943.5789301447,511219.47775599087,793323.3799353151
2016-06-24,722779.5162301074,580759.1050714422,867481.8803668456
2016-06-25,914003.7090646918,781965.2669193387,1053640.6318931151
2016-06-26,968554.950177358,833059.8354313073,1105581.692702306
2016-06-27,759378.4167627249,631082.1394241934,907819.452928987
2016-06-28,712742.9547859438,572152.3877400658,850279.5545732807
2016-06-29,737271.9946168815,594697.6219990122,861353.1222211282
2016-06-30,650361.5578355524,516598.8349715582,794450.021165694
2016-07-01,726060.8332311438,582050.3703219887,857783.070248113
2016-07-02,918242.7146427354,781508.2123602902,1065656.560127381
2016-07-03,973822.4108056991,832595.1552505362,1111561.1450694806
2016-07-04,765717.1126816955,628879.6686143655,907249.7112637034
2016-07-05,720163.8040296896,570779.1363098118,858513.0303126618
2016-07-06,745750.8643715763,613275.4581559043,885865.8061911723
2016-07-07,659836.9103969699,518788.29483510647,800876.0600256878
2016-07-08,736432.3345625366,593398.6792359696,872254.5688685436
2016-07-09,929370.9092841046,796758.2647727011,1071139.68073369
2016-07-10,985529.538271941,852370.6162356995,1129763.1269023533
2016-07-11,777789.1082922771,643503.5040066794,911234.9970417725
2016-07-12,732353.4922663609,599173.1457843442,874839.577622361
2016-07-13,757782.3163844369,619811.3628998101,898923.1528639954
2016-07-14,671410.9002841196,528565.6525803037,812643.052178595
2016-07-15,747232.7926964436,613963.2171738943,885160.5395553655
2016-07-16,939072.2363849763,799431.7539053125,1071003.9313518195
2016-07-17,993804.6123083137,857090.7357228341,1139382.9428509248
2016-07-18,784317.7886392515,641903.4606772361,924884.9405981572
2016-07-19,736831.4029032824,594069.9539384821,878036.0730557668
2016-07-20,759929.6730848997,613539.655814907,893500.0707914288
2016-07-21,670981.1361970542,526097.9923937994,807388.1272949325
2016-07-22,744020.7337218497,610125.1491288902,887536.0316124351
2016-07-23,932921.581251565,804485.5832020984,1081486.7416823313
2016-07-24,984614.4836926459,856130.8782533543,1133444.9232638685
2016-07-25,772048.1400915826,649394.7126237433,905568.9313750658
2016-07-26,721507.0916117188,586283.6660502116,853144.9013508264
2016-07-27,741643.0400225453,595529.8126941456,876444.8407682944
2016-07-28,649892.9723904713,513965.8502163585,786839.9312234619
2016-07-29,720359.5524921392,572363.6452711116,854767.2812671842
2016-07-30,906981.1615585624,762529.6864565148,1047863.2083035146
2016-07-31,956749.696541011,815726.9035018104,1079912.1395250298
2016-08-01,742669.1178121117,611564.3945764038,885132.1566293696
2016-08-02,691071.8470861732,552293.9608258128,826570.0857797334
2016-08-03,710648.68819147,568668.6109294988,847809.2331278992
2016-08-04,618865.7483289929,478347.5599012125,762224.0457138028
2016-08-05,689843.8576791913,555584.8552255048,835651.218009925
2016-08-06,877527.901514433,736925.6967939362,1019663.2761049528
2016-08-07,928904.1977684026,788462.3705249814,1073101.6463047322
2016-08-08,716958.9290745979,587221.3181996614,861415.9247341931
2016-08-09,667994.738927389,533355.9802037737,813816.3066976379
2016-08-10,690661.1647652416,551902.282246508,823901.3983802199
2016-08-11,602372.3770149552,467479.2801458644,748526.343647257
2016-08-12,677187.7046304193,535433.5430782796,827585.3718777172
2016-08-13,868982.3356505969,741232.2770846933,1011183.698753969
2016-08-14,924666.2923526195,784807.4487639988,1067418.0654193063
2016-08-15,717144.6497868705,587797.9377146992,851724.8874180763
2016-08-16,672636.0612787922,541887.5638984113,813508.6132267528
2016-08-17,699705.2130813341,559097.7228340306,833966.8138490835
2016-08-18,615682.6233902648,479502.6071983394,752974.7480019304
2016-08-19,694547.2107687177,558481.4444994972,837132.7656782055
2016-08-20,890098.9648740175,747792.4315087678,1031349.7679111648
2016-08-21,949179.7649215726,809256.4908658381,1078146.9436885086
2016-08-22,744635.2635553395,598329.2403364461,890967.2976957244
2016-08-23,702634.8531200046,572924.6005324827,849298.6405496615
2016-08-24,731705.2958395939,600603.3547314212,876506.6135026048
2016-08-25,649151.399558824,518145.50167095393,781982.1219636779
2016-08-26,728939.1386924526,588471.5833409019,867940.2961685952
2016-08-27,924868.5368311559,786762.0029816757,1061668.466827017
2016-08-28,983794.34949836,856198.5881221431,1121948.4129807728
2016-08-29,778587.4675641578,629772.3115418623,910750.1811802624
2016-08-30,735454.0709307858,601349.5134076288,879715.5293564849
2016-08-31,762968.136101541,629674.4624086772,899099.5945455633
2016-09-01,678490.7103190466,548785.0477684274,813374.2988372929
2016-09-02,756051.3910409698,622759.7459517722,888799.3533972639
2016-09-03,949519.373350955,812448.0234404824,1091883.1643086153
2016-09-04,1005822.1556642409,870223.7409016459,1141989.4298020273
2016-09-05,797904.8803998039,664276.6947411805,943803.3256657122
2016-09-06,752047.3980396666,622333.0573161409,881489.2281194894
2016-09-07,776894.7179917329,635854.9631393335,911314.3221633234
2016-09-08,689874.3179984019,551570.9661512321,822477.8901869424
2016-09-09,765075.8074317483,623148.2816126525,895427.6749635078
2016-09-10,956420.3595224164,812382.4979253836,1087333.8287934747
2016-09-11,1010878.0496384588,882537.5210611707,1149195.0122091665
2016-09-12,801509.3650734283,663581.6288869844,944291.3816911859
2016-09-13,754531.7605467289,613833.3421001628,900134.2653749863
2016-09-14,778599.4361630282,629964.9598660149,933287.5876299037
2016-09-15,691137.3305360688,557775.441641066,834455.2388179112
2016-09-16,766221.0718295752,632848.0414901638,901729.918131123
2016-09-17,957747.0439509646,815310.3382630518,1100785.0591581755
2016-09-18,1012650.686051907,872454.1922974995,1157330.665644109
2016-09-19,803866.0129174878,674288.2276184047,941919.9938091412
2016-09-20,757643.438287892,617491.3852417123,895066.1038064945
2016-09-21,782581.5409949911,648667.5288378863,923760.5682591529
